Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2023-04-01,528414,EB,Blue Line,Blue Line,BL EB,EB Airport to Wood I,place-aport | place-wimnl,Between Stations,BLEB-12,Active Restriction,2023-03-28,,10 mph,Track,2299.000000000001,0.43541666666666684,0.034889155982906,12.48,0.0031917363045496764,136.42,Multi-Segment,Start,4,,1,1,0,0,0,1
2023-04-01,528414,EB,Blue Line,Blue Line,BL EB,EB Wood Island Station,place-wimnl,Station,BLEB-13,Active Restriction,2023-03-28,,10 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,4,,0,0,0,0,0,0
2023-04-01,517290,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2023-02-14,,10 mph,Track,600,0.11363636363636363,0.009105477855477854,12.48,8.329890312004372e-4,136.42,Single Segment,Start|End,46,,1,1,0,0,0,1
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2023-03-09,,25 mph,Track,3399.000000000001,0.6437500000000002,0.05158253205128206,12.48,0.004718882861750478,136.42,Multi-Segment,Start,23,,1,1,0,0,0,1
2023-04-01,528414,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2023-03-28,,10 mph,Track,1400,0.26515151515151514,0.021246114996114996,12.48,0.00194364107280102,136.42,Multi-Segment,End,4,,0,0,0,0,0,0
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Orient Heights Station,place-orhte,Station,BLEB-15,Active Restriction,2023-03-09,,25 mph,Track,400.9999999999991,0.07594696969696953,0.006085494366744353,12.48,5.56714335852291e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523758,EB,Blue Line,Blue Line,BL EB,EB Orient Heights to Suffolk Downs,place-orhte | place-sdmnl,Between Stations,BLEB-16,Active Restriction,2023-03-09,,10 mph,Track,1200,0.22727272727272727,0.01821095571095571,12.48,0.0016659780624008744,136.42,Single Segment,Start|End,23,,1,1,0,0,0,1
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Orient Heights to Suffolk Downs,place-orhte | place-sdmnl,Between Stations,BLEB-16,Active Restriction,2023-03-09,,25 mph,Track,2099.000000000001,0.39753787878787894,0.03185399669774671,12.48,0.002914073294149531,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Suffolk Downs Station,place-sdmnl,Station,BLEB-17,Active Restriction,2023-03-09,,25 mph,Track,400.9999999999991,0.07594696969696953,0.006085494366744353,12.48,5.56714335852291e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Suffolk Downs to Beachmont,place-sdmnl | place-bmmnl,Between Stations,BLEB-18,Active Restriction,2023-03-09,,25 mph,Track,2299.000000000001,0.43541666666666684,0.034889155982906,12.48,0.0031917363045496764,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Beachmont Station,place-bmmnl,Station,BLEB-19,Active Restriction,2023-03-09,,25 mph,Track,400.9999999999991,0.07594696969696953,0.006085494366744353,12.48,5.56714335852291e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523901,EB,Blue Line,Blue Line,BL EB,EB Beachmont to Revere Beach,place-bmmnl | place-rbmnl,Between Stations,BLEB-20,Active Restriction,2023-03-09,,25 mph,Track,326,0.061742424242424244,0.004947309634809635,12.48,4.525907069522376e-4,136.42,Multi-Segment,End,23,,0,0,0,0,0,0
2023-04-01,523903,EB,Blue Line,Blue Line,BL EB,EB Beachmont to Revere Beach,place-bmmnl | place-rbmnl,Between Stations,BLEB-20,Active Restriction,2023-03-09,,10 mph,Track,100,0.01893939393939394,0.0015175796425796425,12.48,1.3883150520007287e-4,136.42,Single Segment,Start|End,23,,1,1,0,0,0,1
2023-04-01,526477,WB,Blue Line,Blue Line,BL WB,WB Revere Beach Station,place-rbmnl,Station,BLWB-03,Active Restriction,2023-03-20,,25 mph,Track,100,0.01893939393939394,0.0015175796425796425,12.48,1.3883150520007287e-4,136.42,Single Segment,Start|End,12,,1,1,0,0,0,1
2023-04-01,517852,WB,Blue Line,Blue Line,BL WB,WB Revere Beach to Beachmont,place-rbmnl | place-bmmnl,Between Stations,BLWB-04,Active Restriction,2023-02-16,,25 mph,Track,445.4999999999984,0.0843749999999997,0.006760817307692284,12.48,6.184943556663225e-4,136.42,Single Segment,Start|End,44,,1,1,0,0,0,1
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Revere Beach to Beachmont,place-rbmnl | place-bmmnl,Between Stations,BLWB-04,Active Restriction,2023-03-09,,25 mph,Track,806.9999999999993,0.15284090909090897,0.012246867715617706,12.48,0.0011203702469645871,136.42,Multi-Segment,Start,23,,1,1,0,0,0,1
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Beachmont Station,place-bmmnl,Station,BLWB-05,Active Restriction,2023-03-09,,25 mph,Track,400.9999999999991,0.07594696969696953,0.006085494366744353,12.48,5.56714335852291e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Beachmont to Suffolk Downs,place-bmmnl | place-sdmnl,Between Stations,BLWB-06,Active Restriction,2023-03-09,,25 mph,Track,2399.000000000001,0.45435606060606076,0.03640673562548564,12.48,0.0033305678097497494,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Suffolk Downs Station,place-sdmnl,Station,BLWB-07,Active Restriction,2023-03-09,,25 mph,Track,400.9999999999991,0.07594696969696953,0.006085494366744353,12.48,5.56714335852291e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Suffolk Downs to Orient Heights,place-sdmnl | place-orhte,Between Stations,BLWB-08,Active Restriction,2023-03-09,,25 mph,Track,1999.000000000001,0.378598484848485,0.030336417055167066,12.48,0.0027752417889494578,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Orient Heights Station,place-orhte,Station,BLWB-09,Active Restriction,2023-03-09,,25 mph,Track,400.9999999999991,0.07594696969696953,0.006085494366744353,12.48,5.56714335852291e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Orient Heights to Wood I,place-orhte | place-wimnl,Between Stations,BLWB-10,Active Restriction,2023-03-09,,25 mph,Track,5399.000000000001,1.022537878787879,0.08193412490287491,12.48,0.007495512965751935,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,524600,WB,Blue Line,Blue Line,BL WB,WB Orient Heights to Wood I,place-orhte | place-wimnl,Between Stations,BLWB-10,Active Restriction,2023-03-11,,10 mph,Track,200,0.03787878787878788,0.003035159285159285,12.48,2.7766301040014574e-4,136.42,Single Segment,Start|End,21,,1,1,0,0,0,1
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-03-09,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,23,,0,0,0,0,0,0
2023-04-01,523899,WB,Blue Line,Blue Line,BL WB,WB Wood I to Airport,place-wimnl | place-aport,Between Stations,BLWB-12,Active Restriction,2023-03-09,,25 mph,Track,2443,0.46268939393939396,0.03707447066822067,12.48,0.0033916536720377806,136.42,Multi-Segment,End,23,,0,0,0,0,0,0
2023-04-01,528943,WB,Blue Line,Blue Line,BL WB,WB Airport to Maverick,place-aport | place-mvbcl,Between Stations,BLWB-14,Active Restriction,2023-03-31,,10 mph,Track,99.00000000000091,0.018750000000000173,0.00150240384615386,12.48,1.374431901480734e-4,136.42,Multi-Segment,Start,1,,1,1,0,0,0,1
2023-04-01,528943,WB,Blue Line,Blue Line,BL WB,WB Maverick Station,place-mvbcl,Station,BLWB-15,Active Restriction,2023-03-31,,10 mph,Track,200.9999999999991,0.03806818181818165,0.0030503350815850676,12.48,2.790513254521452e-4,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2023-04-01,528938,WB,Blue Line,Blue Line,BL WB,WB Maverick to Aquarium,place-mvbcl | place-aqucl,Between Stations,BLWB-16,Active Restriction,2023-03-31,,10 mph,Track,400,0.07575757575757576,0.00607031857031857,12.48,5.553260208002915e-4,136.42,Single Segment,Start|End,1,,1,1,0,0,0,1
2023-04-01,528941,WB,Blue Line,Blue Line,BL WB,WB Maverick to Aquarium,place-mvbcl | place-aqucl,Between Stations,BLWB-16,Active Restriction,2023-03-31,,10 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,1,,1,1,0,0,0,1
2023-04-01,528934,WB,Blue Line,Blue Line,BL WB,WB Aquarium Station,place-aqucl,Station,BLWB-17,Active Restriction,2023-03-31,,10 mph,Track,300,0.056818181818181816,0.004552738927738927,12.48,4.164945156002186e-4,136.42,Multi-Segment,Start,1,,1,1,0,0,0,1
2023-04-01,528934,WB,Blue Line,Blue Line,BL WB,WB Aquarium to State St.,place-aqucl | place-state,Between Stations,BLWB-18,Active Restriction,2023-03-31,,10 mph,Track,898.9999999999995,0.17026515151515142,0.01364304098679098,12.48,0.0012480952317486544,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2023-04-01,528934,WB,Blue Line,Blue Line,BL WB,WB State St. Station,place-state,Station,BLWB-19,Active Restriction,2023-03-31,,10 mph,Track,401.0000000000005,0.07594696969696979,0.006085494366744374,12.48,5.56714335852293e-4,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2023-04-01,528934,WB,Blue Line,Blue Line,BL WB,WB State St. to Govt Ctr.,place-state | place-gover,Between Stations,BLWB-20,Active Restriction,2023-03-31,,10 mph,Track,99.99999999999994,0.01893939393939393,0.0015175796425796416,12.48,1.388315052000728e-4,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2023-04-01,518159,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-02-17,,5 mph,Track,200,0.03787878787878788,7.01588958673604e-4,53.99,2.7766301040014574e-4,136.42,Single Segment,Start|End,43,,1,1,0,0,0,1
2023-04-01,524475,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-03-11,,10 mph,Track,298.99999999999983,0.05662878787878785,0.0010488754932170374,53.99,4.151062005482177e-4,136.42,Multi-Segment,Start,21,,1,1,0,0,0,1
2023-04-01,525054,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-03-13,,3 mph,Track,300,0.056818181818181816,0.001052383438010406,53.99,4.164945156002186e-4,136.42,Single Segment,Start|End,19,,1,1,0,0,0,1
2023-04-01,524475,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes Station,place-hymnl,Station,GAEB-02,Active Restriction,2023-03-11,,10 mph,Track,401.0000000000002,0.07594696969696973,0.0014066858621405766,53.99,5.567143358522925e-4,136.42,Multi-Segment,End,21,,0,0,0,0,0,0
2023-04-01,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,50,,1,1,0,0,0,1
2023-04-01,524225,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-03-10,,10 mph,Track,2000,0.3787878787878788,0.007015889586736039,53.99,0.0027766301040014576,136.42,Single Segment,Start|End,22,,1,1,0,0,0,1
2023-04-01,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Copley Station,place-coecl,Station,GAEB-04,Active Restriction,2023-02-10,,6 mph,Track,300.9999999999998,0.057007575757575715,0.0010558913828037733,53.99,4.1788283065221905e-4,136.42,Multi-Segment,Midpoint,50,,0,0,0,0,0,0
2023-04-01,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Copley to Arlington,place-coecl | place-armnl,Between Stations,GAEB-05,Active Restriction,2023-02-10,,6 mph,Track,210.0000000000001,0.03977272727272729,7.366684066072845e-4,53.99,2.915461609201532e-4,136.42,Multi-Segment,End,50,,0,0,0,0,0,0
2023-04-01,329396,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Arlington to Boylston,place-armnl | place-boyls,Between Stations,GAEB-07,Active Restriction,2021-09-22,,10 mph,Track,1700,0.32196969696969696,0.005963506148725634,53.99,0.002360135588401239,136.42,Single Segment,Start|End,556,,1,1,0,0,0,1
2023-04-01,524227,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Boylston to Park St,place-boyls | place-pktrm,Between Stations,GAEB-09,Active Restriction,2023-03-10,,6 mph,Track,628.0000000000001,0.11893939393939396,0.002202989330235117,53.99,8.718618526564577e-4,136.42,Single Segment,Start|End,22,,1,1,0,0,0,1
2023-04-01,524478,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Park to Govt Center,place-pktrm | place-gover,Between Stations,GAEB-11,Active Restriction,2023-03-11,,10 mph,Track,489.00000000000006,0.09261363636363637,0.0017153850039569618,53.99,6.788860604283564e-4,136.42,Multi-Segment,Start,21,,1,1,0,0,0,1
2023-04-01,524478,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Govt Center Station,place-gover,Station,GAEB-12,Active Restriction,2023-03-11,,10 mph,Track,209.99999999999943,0.03977272727272717,7.366684066072822e-4,53.99,2.9154616092015226e-4,136.42,Multi-Segment,Midpoint,21,,0,0,0,0,0,0
2023-04-01,522678,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Govt Center to Haymarket,place-gover | place-haecl,Between Stations,GAEB-13,Active Restriction,2023-03-06,,6 mph,Track,200,0.03787878787878788,7.01588958673604e-4,53.99,2.7766301040014574e-4,136.42,Single Segment,Start|End,26,,1,1,0,0,0,1
2023-04-01,524478,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Govt Center to Haymarket,place-gover | place-haecl,Between Stations,GAEB-13,Active Restriction,2023-03-11,,10 mph,Track,41.00000000000102,0.007765151515151709,1.438257365280924e-4,53.99,5.69209171320313e-5,136.42,Multi-Segment,End,21,,0,0,0,0,0,0
2023-04-01,443512,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB North Sta. to Science Park,place-north | place-spmnl,Between Stations,GAEB-17,Active Restriction,2022-07-12,,5 mph,Track,600,0.11363636363636363,0.002104766876020812,53.99,8.329890312004372e-4,136.42,Single Segment,Start|End,263,,1,1,0,0,0,1
2023-04-01,358277,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Science Park to Lechmere,place-spmnl | place-lech,Between Stations,GAEB-19,Active Restriction,2021-12-17,,10 mph,Track,1490.0000000000005,0.2821969696969698,0.005226837742118351,53.99,0.0020685894274810866,136.42,Single Segment,Start|End,470,,1,1,0,0,0,1
2023-04-01,358285,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Lechmere to Science Park,place-lech | place-spmnl,Between Stations,GAWB-12,Active Restriction,2021-12-17,,10 mph,Track,1490.0000000000005,0.2821969696969698,0.005226837742118351,53.99,0.0020685894274810866,136.42,Single Segment,Start|End,470,,1,1,0,0,0,1
2023-04-01,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB North Sta. to Haymarket,place-north | place-haecl,Between Stations,GAWB-16,Active Restriction,2023-03-10,,10 mph,Track,598.9999999999995,0.11344696969696962,0.0021012589312274423,53.99,8.31600716148436e-4,136.42,Multi-Segment,Start,22,,1,1,0,0,0,1
2023-04-01,524220,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Haymarket Station,place-haecl,Station,GAWB-17,Active Restriction,2023-03-10,,10 mph,Track,301.00000000000045,0.05700757575757585,0.0010558913828037756,53.99,4.1788283065222e-4,136.42,Multi-Segment,End,22,,0,0,0,0,0,0
2023-04-01,516965,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Haymarket to Govt Center,place-haecl | place-gover,Between Stations,GAWB-18,Active Restriction,2023-02-13,,5 mph,Track,600,0.11363636363636363,0.002104766876020812,53.99,8.329890312004372e-4,136.42,Single Segment,Start|End,47,,1,1,0,0,0,1
2023-04-01,524223,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Haymarket to Govt Center,place-haecl | place-gover,Between Stations,GAWB-18,Active Restriction,2023-03-10,,10 mph,Track,42.99999999999926,0.008143939393939254,1.5084162611482226e-4,53.99,5.969754723603031e-5,136.42,Multi-Segment,Start,22,,1,1,0,0,0,1
2023-04-01,524223,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Govt Center Station,place-gover,Station,GAWB-19,Active Restriction,2023-03-10,,10 mph,Track,201.0000000000005,0.03806818181818192,7.050969034669738e-4,53.99,2.790513254521472e-4,136.42,Multi-Segment,Midpoint,22,,0,0,0,0,0,0
2023-04-01,524223,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Govt Center to Park St,place-gover | place-pktrm,Between Stations,GAWB-20,Active Restriction,2023-03-10,,10 mph,Track,1043.9999999999998,0.1977272727272727,0.003662294364276212,53.99,0.0014494009142887606,136.42,Multi-Segment,End,22,,0,0,0,0,0,0
2023-04-01,421062,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Park St to Boylston,place-pktrm | place-boyls,Between Stations,GAWB-22,Active Restriction,2022-05-12,,5 mph,Track,498.9999999999995,0.09450757575757567,0.0017504644518906401,53.99,6.927692109483629e-4,136.42,Multi-Segment,Start,324,,1,1,0,0,0,1
2023-04-01,515726,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Park St to Boylston,place-pktrm | place-boyls,Between Stations,GAWB-22,Active Restriction,2023-02-08,,5 mph,Track,300,0.056818181818181816,0.001052383438010406,53.99,4.164945156002186e-4,136.42,Single Segment,Start|End,52,,1,1,0,0,0,1
2023-04-01,519090,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Park St to Boylston,place-pktrm | place-boyls,Between Stations,GAWB-22,Active Restriction,2023-02-22,,5 mph,Track,98.99999999999949,0.018749999999999902,3.472865345434321e-4,53.99,1.3744319014807142e-4,136.42,Multi-Segment,Start,38,,1,1,0,0,0,1
2023-04-01,421062,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Boylston Station,place-boyls,Station,GAWB-23,Active Restriction,2022-05-12,,5 mph,Track,51.000000000000455,0.009659090909090996,1.789051844617706e-4,53.99,7.08040676520378e-5,136.42,Multi-Segment,End,324,,0,0,0,0,0,0
2023-04-01,519090,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Boylston Station,place-boyls,Station,GAWB-23,Active Restriction,2023-02-22,,5 mph,Track,101.00000000000051,0.019128787878787974,3.5430242413017176e-4,53.99,1.402198202520743e-4,136.42,Multi-Segment,End,38,,0,0,0,0,0,0
2023-04-01,330367,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Boylston to Arlington,place-boyls | place-armnl,Between Stations,GAWB-24,Active Restriction,2021-09-24,,6 mph,Track,112.00000000000045,0.021212121212121297,3.928898168572198e-4,53.99,1.5549128582408224e-4,136.42,Single Segment,Start|End,554,,1,1,0,0,0,1
2023-04-01,334875,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Boylston to Arlington,place-boyls | place-armnl,Between Stations,GAWB-24,Active Restriction,2021-10-05,,10 mph,Track,300,0.056818181818181816,0.001052383438010406,53.99,4.164945156002186e-4,136.42,Single Segment,Start|End,543,,1,1,0,0,0,1
2023-04-01,528697,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Arlington to Copley,place-armnl | place-coecl,Between Stations,GAWB-26,Active Restriction,2023-03-30,,6 mph,Track,320.0000000000003,0.06060606060606066,0.0011225423338777675,53.99,4.442608166402336e-4,136.42,Single Segment,Start|End,2,,1,1,0,0,0,1
2023-04-01,526744,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Copley to Hynes,place-coecl | place-hymnl,Between Stations,GAWB-28,Active Restriction,2023-03-21,,10 mph,Track,298.99999999999983,0.05662878787878785,0.0010488754932170374,53.99,4.151062005482177e-4,136.42,Multi-Segment,Start,11,,1,1,0,0,0,1
2023-04-01,526746,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Copley to Hynes,place-coecl | place-hymnl,Between Stations,GAWB-28,Active Restriction,2023-03-21,,6 mph,Track,100,0.01893939393939394,3.50794479336802e-4,53.99,1.3883150520007287e-4,136.42,Single Segment,Start|End,11,,1,1,0,0,0,1
2023-04-01,526744,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Hynes Station,place-hymnl,Station,GAWB-29,Active Restriction,2023-03-21,,10 mph,Track,401.0000000000002,0.07594696969696973,0.0014066858621405766,53.99,5.567143358522925e-4,136.42,Multi-Segment,End,11,,0,0,0,0,0,0
2023-04-01,329925,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Hynes to Kenmore,place-hymnl | place-mdftf,Between Stations,GAWB-30,Active Restriction,2021-09-23,,6 mph,Track,350,0.06628787878787878,0.0012277806776788069,53.99,4.85910268200255e-4,136.42,Single Segment,Start|End,555,,1,1,0,0,0,1
2023-04-01,524641,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Warren St to Allston St,place-wrnst | place-alsgr,Between Stations,GBEB-14,Active Restriction,2023-03-12,,10 mph,Track,386.00000000000136,0.07310606060606087,0.0013540666902400605,53.99,5.358896100722832e-4,136.42,Single Segment,Start|End,20,,1,1,0,0,0,1
2023-04-01,399877,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Packard's Corner to Babcock St,place-brico | place-babck,Between Stations,GBEB-22,Active Restriction,2022-04-11,,6 mph,Track,400,0.07575757575757576,0.001403177917347208,53.99,5.553260208002915e-4,136.42,Single Segment,Start|End,355,,1,1,0,0,0,1
2023-04-01,381513,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB BU East to Blandford St,place-buest | place-bland,Between Stations,GBEB-30,Active Restriction,2022-02-22,,10 mph,Track,173.99999999999983,0.032954545454545424,6.103823940460349e-4,53.99,2.4156681904812657e-4,136.42,Multi-Segment,Start,403,,1,1,0,0,0,1
