,date,stop_id,am_rush,pm_rush,full_day
2733,2023-02-13,place-bbsta,1136,2725,5723
2734,2023-02-13,place-bmmnl,1190,477,2369
2735,2023-02-13,place-bomnl,104,955,1553
2736,2023-02-13,place-boyls,490,1610,3515
2737,2023-02-13,place-brdwy,1039,1304,3210
2738,2023-02-13,place-brntn,1186,314,2117
2739,2023-02-13,place-ccmnl,436,898,2307
2740,2023-02-13,place-chmnl,768,3004,5058
2741,2023-02-13,place-chncl,407,1126,2642
2742,2023-02-13,place-cntsq,2172,3196,7468
2743,2023-02-13,place-coecl,1045,3248,6418
2744,2023-02-13,place-crtst,133,852,1430
2745,2023-02-13,place-davis,2417,921,4369
2746,2023-02-13,place-dwnxg,961,5015,8791
2747,2023-02-13,place-fldcr,1270,598,2746
2748,2023-02-13,place-forhl,3286,724,5674
2749,2023-02-13,place-gover,489,2547,4348
2750,2023-02-13,place-grnst,807,376,1597
2751,2023-02-13,place-haecl,1417,1582,4742
2752,2023-02-13,place-harsq,2028,3718,8394
2753,2023-02-13,place-hymnl,644,2329,4630
2754,2023-02-13,place-jaksn,1151,649,2470
2755,2023-02-13,place-jfk,1205,2269,5249
2756,2023-02-13,place-kencl,710,1754,3740
2757,2023-02-13,place-knncl,859,5735,8669
2758,2023-02-13,place-lech,317,869,1467
2759,2023-02-13,place-masta,630,1378,2890
2760,2023-02-13,place-mlmnl,2751,848,5078
2761,2023-02-13,place-mvbcl,3483,2221,8077
2762,2023-02-13,place-north,2606,3406,10319
2763,2023-02-13,place-nqncy,1476,547,2739
2764,2023-02-13,place-ogmnl,1931,401,2820
2765,2023-02-13,place-orhte,1512,575,3049
2766,2023-02-13,place-pktrm,890,3984,7203
2767,2023-02-13,place-portr,2011,1007,4027
2768,2023-02-13,place-prmnl,463,966,2175
2769,2023-02-13,place-qamnl,866,254,1480
2770,2023-02-13,place-qnctr,1735,616,3380
2771,2023-02-13,place-rbmnl,1090,482,2402
2772,2023-02-13,place-rcmnl,633,1101,2728
2773,2023-02-13,place-river,319,128,600
2774,2023-02-13,place-rugg,1089,3266,6314
2775,2023-02-13,place-sbmnl,939,427,1758
2776,2023-02-13,place-sdmnl,289,83,533
2777,2023-02-13,place-shmnl,381,165,712
2778,2023-02-13,place-smmnl,698,217,1277
2779,2023-02-13,place-spmnl,60,275,446
2780,2023-02-13,place-sstat,2820,4209,9360
2781,2023-02-13,place-state,438,4061,6591
2782,2023-02-13,place-sull,1507,1183,4017
2783,2023-02-13,place-symcl,119,445,832
2784,2023-02-13,place-tumnl,505,1786,3355
2785,2023-02-13,place-welln,1350,614,2654
2786,2023-02-13,place-wimnl,568,393,1433
2787,2023-02-13,place-wlsta,1155,229,1863
2788,2023-02-13,place-wondl,2141,680,3982
2789,2023-02-13,place-wtcst,129,390,768
2790,2023-02-14,place-andrw,1428,1026,3476
2791,2023-02-14,place-aport,2094,1499,5582
2792,2023-02-14,place-aqucl,183,1462,2764
2793,2023-02-14,place-armnl,394,2028,3572
2794,2023-02-14,place-asmnl,2404,871,4794
2795,2023-02-14,place-astao,678,998,2477
2796,2023-02-14,place-bbsta,1332,4003,7500
2797,2023-02-14,place-bmmnl,1333,499,2667
2798,2023-02-14,place-bomnl,123,1024,1638
2799,2023-02-14,place-boyls,536,1911,4268
2800,2023-02-14,place-brdwy,1336,1193,3377
2801,2023-02-14,place-brntn,1355,322,2324
2802,2023-02-14,place-ccmnl,530,1015,2544
2803,2023-02-14,place-chmnl,953,3305,5611
2804,2023-02-14,place-chncl,294,1177,2643
2805,2023-02-14,place-cntsq,2706,3742,8881
2806,2023-02-14,place-coecl,1170,3800,7526
2807,2023-02-14,place-crtst,173,1165,1858
2808,2023-02-14,place-davis,3066,1219,5402
2809,2023-02-14,place-dwnxg,1075,6754,11312
2810,2023-02-14,place-fldcr,1448,710,3080
2811,2023-02-14,place-forhl,3516,1312,6502
2812,2023-02-14,place-gover,578,3166,5294
2813,2023-02-14,place-grnst,920,415,1795
2814,2023-02-14,place-haecl,1561,1960,6001
2815,2023-02-14,place-harsq,2063,4388,9491
2816,2023-02-14,place-hymnl,770,2787,5574
2817,2023-02-14,place-jaksn,1229,701,2615
2818,2023-02-14,place-jfk,1407,2531,5645
2819,2023-02-14,place-kencl,804,1861,4276
2820,2023-02-14,place-knncl,1016,6924,10445
2821,2023-02-14,place-lech,438,795,1646
2822,2023-02-14,place-masta,734,1212,2907
2823,2023-02-14,place-mlmnl,3138,968,5617
2824,2023-02-14,place-mvbcl,3980,2394,8843
2825,2023-02-14,place-north,2741,3647,8887
2826,2023-02-14,place-nqncy,1820,605,3189
2827,2023-02-14,place-ogmnl,2416,390,3399
2828,2023-02-14,place-orhte,1734,676,3399
2829,2023-02-14,place-pktrm,1059,5019,9230
2830,2023-02-14,place-portr,2499,1135,4763
2831,2023-02-14,place-prmnl,459,1229,2661
2832,2023-02-14,place-qamnl,1135,294,1821
2833,2023-02-14,place-qnctr,2088,688,3918
2834,2023-02-14,place-rbmnl,1198,492,2567
2835,2023-02-14,place-rcmnl,774,1034,3002
2836,2023-02-14,place-river,341,189,689
2837,2023-02-14,place-rugg,1262,2610,5640
2838,2023-02-14,place-sbmnl,1077,494,1965
2839,2023-02-14,place-sdmnl,325,107,594
2840,2023-02-14,place-shmnl,448,202,848
2841,2023-02-14,place-smmnl,739,246,1384
2842,2023-02-14,place-spmnl,56,333,523
2843,2023-02-14,place-sstat,3378,5365,11242
2844,2023-02-14,place-state,502,5018,7789
2845,2023-02-14,place-sull,1726,1226,4355
2846,2023-02-14,place-symcl,284,389,976
2847,2023-02-14,place-tumnl,565,1885,3613
2848,2023-02-14,place-welln,1671,683,3110
2849,2023-02-14,place-wimnl,666,414,1559
2850,2023-02-14,place-wlsta,1440,264,2187
2851,2023-02-14,place-wondl,2629,754,4656
2852,2023-02-14,place-wtcst,141,441,869
2853,2023-02-15,place-andrw,1492,961,3521
2854,2023-02-15,place-aport,1933,1638,5545
2855,2023-02-15,place-aqucl,200,1423,2697
2856,2023-02-15,place-armnl,410,2044,3521
2857,2023-02-15,place-asmnl,2333,984,4843
2858,2023-02-15,place-astao,696,1122,2541
2859,2023-02-15,place-bbsta,1248,3736,6886
2860,2023-02-15,place-bmmnl,1310,491,2616
2861,2023-02-15,place-bomnl,106,1033,1660
2862,2023-02-15,place-boyls,511,1824,3936
2863,2023-02-15,place-brdwy,1317,1525,3832
2864,2023-02-15,place-brntn,1363,435,2473
2865,2023-02-15,place-ccmnl,499,1136,2616
2866,2023-02-15,place-chmnl,992,3223,5614
2867,2023-02-15,place-chncl,349,1356,2797
2868,2023-02-15,place-cntsq,2773,3499,8900
2869,2023-02-15,place-coecl,1182,3644,7149
2870,2023-02-15,place-crtst,147,1108,1733
2871,2023-02-15,place-davis,2826,1038,5009
2872,2023-02-15,place-dwnxg,1159,6107,10506
2873,2023-02-15,place-fldcr,1332,644,2846
2874,2023-02-15,place-forhl,3530,1440,6709
2875,2023-02-15,place-gover,535,3101,5196
2876,2023-02-15,place-grnst,911,474,1822
2877,2023-02-15,place-haecl,1594,1732,5140
2878,2023-02-15,place-harsq,2421,4048,9325
2879,2023-02-15,place-hymnl,749,2501,5020
2880,2023-02-15,place-jaksn,993,665,2324
2881,2023-02-15,place-jfk,1435,2298,5513
2882,2023-02-15,place-kencl,785,1806,3912
2883,2023-02-15,place-knncl,891,6537,9895
2884,2023-02-15,place-lech,366,1530,2264
2885,2023-02-15,place-masta,745,1289,2967
2886,2023-02-15,place-mlmnl,3031,990,5533
2887,2023-02-15,place-mvbcl,3877,2152,8460
2888,2023-02-15,place-north,3097,3611,11800
2889,2023-02-15,place-nqncy,1731,619,3076
2890,2023-02-15,place-ogmnl,2436,467,3499
2891,2023-02-15,place-orhte,1700,665,3358
2892,2023-02-15,place-pktrm,890,4872,8779
2893,2023-02-15,place-portr,2436,987,4511
2894,2023-02-15,place-prmnl,505,1054,2271
2895,2023-02-15,place-qamnl,1121,309,1860
2896,2023-02-15,place-qnctr,2130,738,4001
2897,2023-02-15,place-rbmnl,1171,517,2564
2898,2023-02-15,place-rcmnl,764,1009,2861
2899,2023-02-15,place-river,314,205,684
2900,2023-02-15,place-rugg,830,2853,5713
2901,2023-02-15,place-sbmnl,1092,508,2045
2902,2023-02-15,place-sdmnl,319,96,574
2903,2023-02-15,place-shmnl,434,191,823
2904,2023-02-15,place-smmnl,781,211,1377
2905,2023-02-15,place-spmnl,62,281,471
2906,2023-02-15,place-sstat,3305,5379,11250
2907,2023-02-15,place-state,523,4800,7582
2908,2023-02-15,place-sull,1779,1325,4539
2909,2023-02-15,place-symcl,221,351,914
2910,2023-02-15,place-tumnl,576,1825,3528
2911,2023-02-15,place-welln,1704,792,3200
2912,2023-02-15,place-wimnl,600,391,1499
2913,2023-02-15,place-wlsta,1437,246,2195
2914,2023-02-15,place-wondl,2549,710,4557
2915,2023-02-15,place-wtcst,143,491,924
2916,2023-02-16,place-andrw,1505,990,3608
2917,2023-02-16,place-aport,2038,1609,5766
2918,2023-02-16,place-aqucl,197,1427,2797
2919,2023-02-16,place-armnl,364,1815,3326
2920,2023-02-16,place-asmnl,2343,923,4897
2921,2023-02-16,place-astao,647,1000,2430
2922,2023-02-16,place-bbsta,1266,3562,6795
2923,2023-02-16,place-bmmnl,1342,525,2620
2924,2023-02-16,place-bomnl,135,1004,1623
2925,2023-02-16,place-boyls,499,1852,4228
2926,2023-02-16,place-brdwy,1280,1536,3852
2927,2023-02-16,place-brntn,1308,342,2324
2928,2023-02-16,place-ccmnl,484,986,2411
2929,2023-02-16,place-chmnl,918,3257,5497
2930,2023-02-16,place-chncl,399,1346,2873
2931,2023-02-16,place-cntsq,2752,3610,8900
2932,2023-02-16,place-coecl,1120,3776,7389
2933,2023-02-16,place-crtst,130,1032,1743
2934,2023-02-16,place-davis,2686,1023,4839
2935,2023-02-16,place-dwnxg,1021,6214,10556
2936,2023-02-16,place-fldcr,1355,649,2941
2937,2023-02-16,place-forhl,3426,1281,6428
2938,2023-02-16,place-gover,561,2944,4968
2939,2023-02-16,place-grnst,871,404,1726
2940,2023-02-16,place-haecl,1628,1712,5295
2941,2023-02-16,place-harsq,2364,4125,9489
2942,2023-02-16,place-hymnl,712,2477,5206
2943,2023-02-16,place-jaksn,1200,675,2601
2944,2023-02-16,place-jfk,1465,2472,5602
2945,2023-02-16,place-kencl,793,1750,3918
2946,2023-02-16,place-knncl,987,6388,10002
2947,2023-02-16,place-lech,567,1422,2330
2948,2023-02-16,place-masta,628,1147,2731
2949,2023-02-16,place-mlmnl,3203,939,5652
2950,2023-02-16,place-mvbcl,3939,2179,8592
2951,2023-02-16,place-north,2954,3459,8648
2952,2023-02-16,place-nqncy,1782,545,3123
2953,2023-02-16,place-ogmnl,2403,329,3345
2954,2023-02-16,place-orhte,1728,647,3415
2955,2023-02-16,place-pktrm,941,4298,8300
2956,2023-02-16,place-portr,2357,1082,4531
2957,2023-02-16,place-prmnl,460,1011,2281
2958,2023-02-16,place-qamnl,1090,265,1728
2959,2023-02-16,place-qnctr,2805,579,4437
2960,2023-02-16,place-rbmnl,1226,557,2629
2961,2023-02-16,place-rcmnl,763,1050,2878
2962,2023-02-16,place-river,358,154,683
2963,2023-02-16,place-rugg,1225,2863,6241
2964,2023-02-16,place-sbmnl,1062,477,2006
2965,2023-02-16,place-sdmnl,326,108,604
2966,2023-02-16,place-shmnl,468,194,861
2967,2023-02-16,place-smmnl,777,208,1343
2968,2023-02-16,place-spmnl,65,306,518
2969,2023-02-16,place-sstat,3141,5259,11133
2970,2023-02-16,place-state,483,4611,7471
2971,2023-02-16,place-sull,1664,1159,4153
2972,2023-02-16,place-symcl,267,323,1154
2973,2023-02-16,place-tumnl,582,1827,3516
2974,2023-02-16,place-welln,1631,566,2927
2975,2023-02-16,place-wimnl,661,399,1592
2976,2023-02-16,place-wlsta,1421,252,2176
2977,2023-02-16,place-wondl,2542,772,4603
2978,2023-02-16,place-wtcst,133,512,963
2979,2023-02-17,place-andrw,1206,954,3283
2980,2023-02-17,place-aport,1907,1563,5847
2981,2023-02-17,place-aqucl,201,1041,2384
2982,2023-02-17,place-armnl,386,1428,2997
2983,2023-02-17,place-asmnl,1963,809,4276
2984,2023-02-17,place-astao,412,914,2065
2985,2023-02-17,place-bbsta,987,2707,6015
2986,2023-02-17,place-bmmnl,1202,422,2370
2987,2023-02-17,place-bomnl,123,626,1285
2988,2023-02-17,place-boyls,484,1729,4308
2989,2023-02-17,place-brdwy,849,1142,3021
2990,2023-02-17,place-brntn,909,431,1936
2991,2023-02-17,place-ccmnl,356,561,1553
2992,2023-02-17,place-chmnl,798,2851,5077
2993,2023-02-17,place-chncl,326,1225,2849
2994,2023-02-17,place-cntsq,2112,3025,7748
2995,2023-02-17,place-coecl,964,3312,7173
2996,2023-02-17,place-crtst,126,799,1512
2997,2023-02-17,place-davis,1911,1113,4289
2998,2023-02-17,place-dwnxg,1145,4592,9194
2999,2023-02-17,place-fldcr,1207,626,2738
3000,2023-02-17,place-forhl,2860,1230,5812
3001,2023-02-17,place-gover,517,2142,4306
3002,2023-02-17,place-grnst,630,359,1464
3003,2023-02-17,place-haecl,1494,2043,5915
3004,2023-02-17,place-harsq,2008,4125,9974
3005,2023-02-17,place-hymnl,565,2624,5394
3006,2023-02-17,place-jaksn,970,632,2308
3007,2023-02-17,place-jfk,1104,1659,4619
3008,2023-02-17,place-kencl,661,1757,4364
3009,2023-02-17,place-knncl,874,4971,8276
3010,2023-02-17,place-lech,396,1087,1891
3011,2023-02-17,place-masta,574,1145,2769
3012,2023-02-17,place-mlmnl,2540,933,5002
3013,2023-02-17,place-mvbcl,3302,2225,8184
3014,2023-02-17,place-north,2029,3088,9166
3015,2023-02-17,place-nqncy,1307,487,2483
3016,2023-02-17,place-ogmnl,1463,546,2592
3017,2023-02-17,place-orhte,1500,687,3075
3018,2023-02-17,place-pktrm,835,3117,7064
3019,2023-02-17,place-portr,1660,1165,4110
3020,2023-02-17,place-prmnl,404,1164,2591
3021,2023-02-17,place-qamnl,690,322,1405
3022,2023-02-17,place-qnctr,1412,566,2896
3023,2023-02-17,place-rbmnl,1105,476,2459
3024,2023-02-17,place-rcmnl,572,858,2635
3025,2023-02-17,place-river,240,230,648
3026,2023-02-17,place-rugg,997,2542,5459
3027,2023-02-17,place-sbmnl,819,459,1693
3028,2023-02-17,place-sdmnl,264,109,542
3029,2023-02-17,place-shmnl,314,196,696
3030,2023-02-17,place-smmnl,649,198,1191
3031,2023-02-17,place-spmnl,51,283,510
3032,2023-02-17,place-sstat,2409,3631,8875
3033,2023-02-17,place-state,489,3069,5785
3034,2023-02-17,place-sull,1421,1198,4011
3035,2023-02-17,place-symcl,267,563,1309
3036,2023-02-17,place-tumnl,543,1618,3367
3037,2023-02-17,place-welln,828,553,1956
3038,2023-02-17,place-wimnl,588,371,1469
3039,2023-02-17,place-wlsta,1105,233,1804
3040,2023-02-17,place-wondl,1951,759,3955
3041,2023-02-17,place-wtcst,103,400,911
3042,2023-02-18,place-andrw,618,674,2248
3043,2023-02-18,place-aport,1171,1129,4154
3044,2023-02-18,place-aqucl,159,1011,2516
3045,2023-02-18,place-armnl,233,1333,2922
3046,2023-02-18,place-asmnl,747,602,2384
3047,2023-02-18,place-astao,147,894,1889
3048,2023-02-18,place-bmmnl,579,412,1671
3049,2023-02-18,place-bomnl,91,370,885
3050,2023-02-18,place-boyls,428,2047,5096
3051,2023-02-18,place-brdwy,340,681,2098
3052,2023-02-18,place-brntn,247,304,1031
3053,2023-02-18,place-ccmnl,129,246,666
3054,2023-02-18,place-chmnl,609,1254,2990
3055,2023-02-18,place-chncl,5,7,28
3056,2023-02-18,place-cntsq,805,2099,5793
3057,2023-02-18,place-coecl,591,3731,7209
3058,2023-02-18,place-crtst,72,424,939
3059,2023-02-18,place-davis,724,1374,3922
3060,2023-02-18,place-dwnxg,635,2510,5614
3061,2023-02-18,place-fldcr,505,390,1572
3062,2023-02-18,place-forhl,718,696,2513
3063,2023-02-18,place-gover,1068,3129,7630
3064,2023-02-18,place-grnst,148,196,621
3065,2023-02-18,place-haecl,7,3,19
3066,2023-02-18,place-harsq,977,3588,9338
3067,2023-02-18,place-hymnl,357,2917,5758
3068,2023-02-18,place-jaksn,269,255,962
3069,2023-02-18,place-jfk,547,645,2073
3070,2023-02-18,place-kencl,544,1304,3723
3071,2023-02-18,place-knncl,949,1916,4599
3072,2023-02-18,place-lech,102,952,1504
3073,2023-02-18,place-masta,8,4,25
3074,2023-02-18,place-mlmnl,894,685,2754
3075,2023-02-18,place-mvbcl,1852,1874,6357
3076,2023-02-18,place-north,1264,4923,10826
3077,2023-02-18,place-nqncy,424,334,1328
3078,2023-02-18,place-ogmnl,355,374,1296
3079,2023-02-18,place-orhte,674,474,1984
3080,2023-02-18,place-pktrm,728,3982,8927
3081,2023-02-18,place-portr,581,1305,3491
3082,2023-02-18,place-prmnl,278,1408,2845
3083,2023-02-18,place-qamnl,183,235,741
3084,2023-02-18,place-qnctr,544,474,1784
3085,2023-02-18,place-rbmnl,655,403,1800
3086,2023-02-18,place-rcmnl,183,268,887
3087,2023-02-18,place-river,105,181,577
3088,2023-02-18,place-rugg,396,1212,3061
3089,2023-02-18,place-sbmnl,234,306,905
3090,2023-02-18,place-sdmnl,93,129,383
3091,2023-02-18,place-shmnl,124,114,455
3092,2023-02-18,place-smmnl,198,163,596
3093,2023-02-18,place-spmnl,25,288,472
3094,2023-02-18,place-sstat,729,2151,5279
3095,2023-02-18,place-state,281,1382,3172
3096,2023-02-18,place-sull,619,774,2497
3097,2023-02-18,place-symcl,177,403,1409
3098,2023-02-18,place-tumnl,6,1,13
3099,2023-02-18,place-welln,225,337,1002
3100,2023-02-18,place-wimnl,289,358,1116
3101,2023-02-18,place-wlsta,400,241,1055
3102,2023-02-18,place-wondl,908,777,2888
3103,2023-02-18,place-wtcst,66,238,634
3104,2023-02-19,place-andrw,472,543,1772
3105,2023-02-19,place-aport,933,1035,3595
3106,2023-02-19,place-aqucl,122,891,1973
3107,2023-02-19,place-armnl,233,984,2353
3108,2023-02-19,place-asmnl,485,476,1795
3109,2023-02-19,place-astao,133,603,1347
3110,2023-02-19,place-bbsta,2,4,11
3111,2023-02-19,place-bmmnl,477,305,1305
3112,2023-02-19,place-bomnl,76,262,583
3113,2023-02-19,place-boyls,336,1798,4179
3114,2023-02-19,place-brdwy,301,566,1642
3115,2023-02-19,place-brntn,155,170,636
3116,2023-02-19,place-ccmnl,98,172,502
3117,2023-02-19,place-chmnl,538,881,2224
3118,2023-02-19,place-chncl,12,5,40
3119,2023-02-19,place-cntsq,830,1857,5006
3120,2023-02-19,place-coecl,437,2867,5555
3121,2023-02-19,place-crtst,57,392,786
3122,2023-02-19,place-davis,567,941,2880
3123,2023-02-19,place-dwnxg,388,1722,3630
3124,2023-02-19,place-fldcr,437,327,1274
3125,2023-02-19,place-forhl,458,433,1751
3126,2023-02-19,place-gover,478,1863,4246
3127,2023-02-19,place-grnst,141,144,532
3128,2023-02-19,place-haecl,2,6,15
3129,2023-02-19,place-harsq,860,3654,8421
3130,2023-02-19,place-hymnl,317,2343,4914
3131,2023-02-19,place-jaksn,174,195,669
3132,2023-02-19,place-jfk,438,510,1653
3133,2023-02-19,place-kencl,493,1113,3072
3134,2023-02-19,place-knncl,931,1330,3766
3135,2023-02-19,place-lech,106,338,676
3136,2023-02-19,place-masta,5,5,21
3137,2023-02-19,place-mlmnl,601,462,1939
3138,2023-02-19,place-mvbcl,1496,1396,4846
3139,2023-02-19,place-north,984,3075,7627
3140,2023-02-19,place-nqncy,378,227,1077
3141,2023-02-19,place-ogmnl,251,191,876
3142,2023-02-19,place-orhte,516,369,1598
3143,2023-02-19,place-pktrm,726,3194,7156
3144,2023-02-19,place-portr,514,803,2739
3145,2023-02-19,place-prmnl,232,963,2202
3146,2023-02-19,place-qamnl,175,119,522
3147,2023-02-19,place-qnctr,465,392,1503
3148,2023-02-19,place-rbmnl,536,311,1433
3149,2023-02-19,place-rcmnl,79,234,592
3150,2023-02-19,place-river,82,87,346
3151,2023-02-19,place-rugg,292,961,2294
3152,2023-02-19,place-sbmnl,168,207,649
3153,2023-02-19,place-sdmnl,82,105,283
3154,2023-02-19,place-shmnl,91,108,372
3155,2023-02-19,place-smmnl,160,93,446
3156,2023-02-19,place-spmnl,28,172,376
3157,2023-02-19,place-sstat,567,2032,4775
3158,2023-02-19,place-state,260,1172,2543
3159,2023-02-19,place-sull,503,376,1497
3160,2023-02-19,place-symcl,147,394,1067
3161,2023-02-19,place-welln,157,186,595
3162,2023-02-19,place-wimnl,254,230,832
3163,2023-02-19,place-wlsta,317,133,778
3164,2023-02-19,place-wondl,693,516,2160
3165,2023-02-19,place-wtcst,59,219,519
3166,2023-02-20,place-andrw,724,754,2382
3167,2023-02-20,place-aport,1248,1493,4846
3168,2023-02-20,place-aqucl,173,1276,2453
3169,2023-02-20,place-armnl,239,1245,2509
3170,2023-02-20,place-asmnl,845,611,2507
3171,2023-02-20,place-astao,231,1019,2241
3172,2023-02-20,place-bbsta,406,1792,3980
3173,2023-02-20,place-bmmnl,649,424,1768
3174,2023-02-20,place-bomnl,61,387,762
3175,2023-02-20,place-boyls,272,1379,3069
3176,2023-02-20,place-brdwy,355,647,1788
3177,2023-02-20,place-brntn,385,245,1121
3178,2023-02-20,place-ccmnl,172,329,866
3179,2023-02-20,place-chmnl,523,1099,2465
3180,2023-02-20,place-chncl,259,1038,2407
3181,2023-02-20,place-cntsq,1103,2175,5647
3182,2023-02-20,place-coecl,565,2915,6015
3183,2023-02-20,place-crtst,82,462,921
3184,2023-02-20,place-davis,780,833,2815
3185,2023-02-20,place-dwnxg,646,3237,5589
3186,2023-02-20,place-fldcr,596,425,1712
3187,2023-02-20,place-forhl,1064,810,3233
3188,2023-02-20,place-gover,221,1621,3020
3189,2023-02-20,place-grnst,237,253,875
3190,2023-02-20,place-haecl,661,1373,3327
3191,2023-02-20,place-harsq,1023,3365,7661
3192,2023-02-20,place-hymnl,351,2121,4234
3193,2023-02-20,place-jaksn,458,388,1391
3194,2023-02-20,place-jfk,547,692,2021
3195,2023-02-20,place-kencl,439,1122,2776
3196,2023-02-20,place-knncl,772,2177,4597
3197,2023-02-20,place-lech,163,509,866
3198,2023-02-20,place-masta,292,603,1583
3199,2023-02-20,place-mlmnl,1197,688,3225
3200,2023-02-20,place-mvbcl,1938,1761,6185
3201,2023-02-20,place-north,894,4135,7108
3202,2023-02-20,place-nqncy,568,412,1587
3203,2023-02-20,place-ogmnl,661,189,1567
3204,2023-02-20,place-orhte,667,517,1933
3205,2023-02-20,place-pktrm,570,3000,6133
3206,2023-02-20,place-portr,689,890,2734
3207,2023-02-20,place-prmnl,211,924,2000
3208,2023-02-20,place-qamnl,326,92,738
3209,2023-02-20,place-qnctr,708,551,2056
3210,2023-02-20,place-rbmnl,724,509,2032
3211,2023-02-20,place-rcmnl,261,324,1079
3212,2023-02-20,place-river,211,106,546
3213,2023-02-20,place-rugg,515,920,2540
3214,2023-02-20,place-sbmnl,306,310,1028
3215,2023-02-20,place-sdmnl,118,99,353
3216,2023-02-20,place-shmnl,150,102,428
3217,2023-02-20,place-smmnl,253,167,687
3218,2023-02-20,place-spmnl,38,406,765
3219,2023-02-20,place-sstat,823,2751,6127
3220,2023-02-20,place-state,335,1970,3834
3221,2023-02-20,place-sull,940,698,2910
3222,2023-02-20,place-symcl,93,325,745
3223,2023-02-20,place-tumnl,258,654,1557
3224,2023-02-20,place-welln,391,352,1249
3225,2023-02-20,place-wimnl,327,283,1042
3226,2023-02-20,place-wlsta,455,133,1008
3227,2023-02-20,place-wondl,1163,661,3043
3228,2023-02-20,place-wtcst,87,228,535
3229,2023-02-21,place-andrw,1374,832,3246
3230,2023-02-21,place-aport,1845,1334,5136
3231,2023-02-21,place-aqucl,203,1423,2609
3232,2023-02-21,place-armnl,400,1926,3352
3233,2023-02-21,place-asmnl,2026,781,4230
3234,2023-02-21,place-astao,654,882,2235
3235,2023-02-21,place-bbsta,1277,3504,6673
3236,2023-02-21,place-bmmnl,1189,417,2393
3237,2023-02-21,place-bomnl,147,972,1618
3238,2023-02-21,place-boyls,518,1717,3828
3239,2023-02-21,place-brdwy,1207,1355,3454
3240,2023-02-21,place-brntn,1180,280,2152
3241,2023-02-21,place-ccmnl,449,923,2253
3242,2023-02-21,place-chmnl,931,3145,5305
3243,2023-02-21,place-chncl,371,1295,2866
3244,2023-02-21,place-cntsq,2527,3093,7832
3245,2023-02-21,place-coecl,1046,3602,6886
3246,2023-02-21,place-crtst,164,1099,1809
3247,2023-02-21,place-davis,2632,955,4611
3248,2023-02-21,place-dwnxg,1078,5859,9965
3249,2023-02-21,place-fldcr,1090,512,2472
3250,2023-02-21,place-forhl,2893,1074,5541
3251,2023-02-21,place-gover,545,3103,5060
3252,2023-02-21,place-grnst,812,302,1483
3253,2023-02-21,place-haecl,1459,1641,4666
3254,2023-02-21,place-harsq,2245,3552,8559
3255,2023-02-21,place-hymnl,720,2325,4686
3256,2023-02-21,place-jaksn,942,514,2091
3257,2023-02-21,place-jfk,1205,1997,4666
3258,2023-02-21,place-kencl,763,1585,3598
3259,2023-02-21,place-knncl,1057,5918,9177
3260,2023-02-21,place-lech,508,1617,2445
3261,2023-02-21,place-masta,621,1169,2680
3262,2023-02-21,place-mlmnl,2908,818,5176
3263,2023-02-21,place-mvbcl,3455,1880,7680
3264,2023-02-21,place-north,3399,3362,8883
3265,2023-02-21,place-nqncy,1616,507,2826
3266,2023-02-21,place-ogmnl,2172,293,3071
3267,2023-02-21,place-orhte,1270,434,2553
3268,2023-02-21,place-pktrm,889,4444,7986
3269,2023-02-21,place-portr,2289,929,4243
3270,2023-02-21,place-prmnl,521,1069,2417
3271,2023-02-21,place-qamnl,987,216,1596
3272,2023-02-21,place-qnctr,1753,573,3346
3273,2023-02-21,place-rbmnl,1071,490,2355
3274,2023-02-21,place-rcmnl,648,618,1928
3275,2023-02-21,place-river,333,145,662
3276,2023-02-21,place-rugg,1109,2511,5337
3277,2023-02-21,place-sbmnl,950,399,1799
3278,2023-02-21,place-sdmnl,294,75,518
3279,2023-02-21,place-shmnl,382,103,648
3280,2023-02-21,place-smmnl,661,157,1144
3281,2023-02-21,place-spmnl,57,442,753
3282,2023-02-21,place-sstat,3487,4911,10919
3283,2023-02-21,place-state,471,4515,7139
3284,2023-02-21,place-sull,1611,1044,3971
3285,2023-02-21,place-symcl,294,280,910
3286,2023-02-21,place-tumnl,516,1778,3359
3287,2023-02-21,place-welln,1197,422,2183
3288,2023-02-21,place-wimnl,542,294,1290
3289,2023-02-21,place-wlsta,1094,238,1829
3290,2023-02-21,place-wondl,2349,632,4241
3291,2023-02-21,place-wtcst,149,474,889
3292,2023-02-22,place-andrw,1536,927,3582
3293,2023-02-22,place-aport,1827,1457,5256
3294,2023-02-22,place-aqucl,192,1541,2769
3295,2023-02-22,place-armnl,398,1964,3591
3296,2023-02-22,place-asmnl,2112,852,4414
3297,2023-02-22,place-astao,689,979,2424
3298,2023-02-22,place-bbsta,1327,3725,7193
3299,2023-02-22,place-bmmnl,1251,491,2565
3300,2023-02-22,place-bomnl,122,883,1466
3301,2023-02-22,place-boyls,533,1870,4243
3302,2023-02-22,place-brdwy,1292,1441,3699
3303,2023-02-22,place-brntn,1281,304,2334
3304,2023-02-22,place-ccmnl,491,1028,2379
3305,2023-02-22,place-chmnl,910,3096,5390
3306,2023-02-22,place-chncl,394,1412,3103
3307,2023-02-22,place-cntsq,2707,3265,8586
3308,2023-02-22,place-coecl,1125,3881,7571
3309,2023-02-22,place-crtst,141,1213,1895
3310,2023-02-22,place-davis,2625,990,4790
3311,2023-02-22,place-dwnxg,1139,6243,11154
